content,fecha_publicacion
"@JesusMartinMx @XochitlGalvez @Xochitl2024 @lopezobrador_ Por que usar la imagen del Presidente ahuevo quieren subir a Xochiltl.

No tienen otra estrategia mejor?
Estan moralmente derrotados",2023-11-24 18:03:42+00:00
@tono5637 @NachoRgz @XochitlGalvez @samuel_garcias El resentimiento y la polarizacion de el presidente es lo que te hacer creer lo que dices. Pero ahora y antes estaba mal  y sigue estando mal o peor.,2023-11-24 18:02:14+00:00
Xochitl Presidente de los Estados Unidos Mexicanos!!! @XochitlGalvez @VamosMexico2024,2023-11-24 18:28:21+00:00
"@Cruzamaranta @rivapa @XochitlGalvez @lopezobrador_ @Claudiashein Que siga adelante el legado de nuestro hermoso presidente 
Es un honor estar con Obrador!
Chillen vivoras chillen!",2023-11-24 18:01:55+00:00
"@ferbelaunzaran @acostanaranjo @XochitlGalvez @Claudiashein @lopezobrador_ No es culpa de nadie que ese matrimonio a modo llamado frente amplio o no se como se llame ahora se este cayendo a pedazos, puras peleas entre todos, ahh pero que no levante Xochitl es culpa del presidente .",2023-11-24 18:01:11+00:00
@LauraMex @XochitlGalvez Xochitl Galvez tiene toda para ser presidente de Mexico,2023-11-24 18:00:21+00:00
"@CarlaEUrenaA @XochitlGalvez @martibatres @Viri_Rios Ni te preocupes, Xochilt te tomara en cuenta para el Xochiltburdel que pronto abrira cuando se quede como el perro de las 2 tortas. La pinta la tienes, porque esto es lo que quieres te represente como presidente, Dios las cria y ustedes se juntan. https://t.co/KiagLxCbsT",2023-11-24 17:59:40+00:00
"@bereaguilarv @rivapa @XochitlGalvez @lopezobrador_ @Claudiashein Es buena suma la de cortazar fue la que estuvo con Calderon y la que creo el lema del 

El presidente del empleo",2023-11-24 17:59:17+00:00
@LauraMex @XochitlGalvez Xochitl para presidente,2023-11-24 17:59:07+00:00
"@carolina_rocha_ ?Es neta lo que escribes, Chairolina? TU presidente @lopezobrador_  lleva MAS DE CINCO ANOS tirandole a TODOS (partidos/empresarios/periodistas/ciudadanos) que NO comulgan con el 4teismo/obradorismo y te atreves a cuestionar al equipo de @XochitlGalvez por ''dar la misma sopa'",2023-11-24 17:58:48+00:00
@owornat @XochitlGalvez Usted mejor dediquese a resolver la crisis de su pais y a criticar a su presidente.,2023-11-24 17:58:05+00:00
"@XochitlGalvez Yo escojo a CLAUDIA SHEINBAUM NUESTRA PROXIMA PRESIDENTA. VIVA LA 4T , VIVA MORENA , VIVA EL PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR EL MEJOR PRESIDENTE DE MEXICO.",2023-11-24 17:57:56+00:00
"@LauraMex @XochitlGalvez Xochitl para presidente , todo el apoyo",2023-11-24 17:57:42+00:00
@JJDiazMachuca @sjuarezm_soport @XochitlGalvez @Claudiashein Xochitl Galvez proxima presidente de Mexico,2023-11-24 17:53:40+00:00
"@Radio_man_6 @JJDiazMachuca @Viri_Rios @XochitlGalvez @SobreavisoO No pues si te gusta que digan lo que quieres oir mejor ve a ver Latinus o Anonymus ahi golpean diario a todas horas al presidente hasta por que el pantalon le quedaba largo,  ahi ve para que no te estreses, calmen tu sed de odio y escuches musica para tus oidos jajaja ",2023-11-24 17:52:31+00:00
"@kenialopezr  tambien tu desde el dia uno como @XochitlGalvez @LillyTellez en los Spaces de pandemia, de Loret y cuantos compartimos mi tu gran envergadura de ser humano.
Eres de las mujeres mas civicas y valientes que conozco. 
Ustedes tres deberian darles clases al presidente y su clan.
Un enorme abrazo  

https://t.co/JHBsuRyZ1l",2023-11-24 17:47:25+00:00
"@jgnaredo @XochitlGalvez En lugar de estar de ogt chayotero, exigele al presidente que verdaderamente ayude a damnificados de acapulco, que ayude a pueblos de Guerrero, Chiapas, Michoacan, por ejemplo, que wstan siendo victimas del CO tanto que hasta los ninos tienen armarse para defenderse. Che VIVIDOR",2023-11-24 17:46:03+00:00
@Elizabe97472369 @XochitlGalvez Tanto levanta que al presidente ya no puede ni con todo lo saqueado,2023-11-24 17:45:45+00:00
"@rivapa @lopezobrador_ @Claudiashein @XochitlGalvez AMLO el mejor presidente de Mexico.
Claudia Sheinbaum presidenta de Mexico en el 2024.
Los unicos que no se sienten bien son los chayoteros y mercenarios del microfono y pluma.",2023-11-24 17:43:14+00:00
@XochitlGalvez Xochitl presidente,2023-11-24 17:42:23+00:00
"Porque no levanta @XochitlGalvez? El Presidente(muy a su pesar) tuvo que dejar de mencionarla en sus mananeras(le hacia su campana) queda poco tiempo para que arranque con algo diferente o la dejaron a su suerte el grupo de @ClaudioXGG, @jlpreciadob @infolliteras @fislasalvatori",2023-11-24 17:30:20+00:00
@XochitlGalvez Que tenemos a AMLO de presidente y en un futuro a @Claudiashein sin lugar a dudas,2023-11-24 17:27:39+00:00
"@dgopalencia @rivapa @lopezobrador_ @Claudiashein @XochitlGalvez 
Otro dictadorzuelo como presidente? No gracias.
Ni siquiera es un hombre preparado, no pudo gobernar su Estado, cree que podra gobernar al pais?
Aparte de que es un hombre prepotente y soberbio, tan solo el escucharlo, cae mal. ",2023-11-24 17:26:35+00:00
"@SergioSarmiento Entonces explicame porque @XochitlGalvez felicito a Milei?

Ella conoce las politicas que esta aplicando Milei.

Quiere eso para Mexico?
No que esta en contra del presidente?
Tu articulo no tiene sentido y solo quieres comparar a AMLO con Milei porque no sabes hacer analisis?",2023-11-24 17:23:29+00:00
"@Rocha4T @XochitlGalvez Bien dice el Presidente Lopez Obrador, LA DERECHA SON UNOS HIPOCRITAS",2023-11-24 17:22:52+00:00
"@NachoRgz @XochitlGalvez @samuel_garcias Etas pero bien PEN..DE..JO eso quisieras tu y una boka de id..iota.. tas, Ahora les va a venir lo bueno.
        XOCHITL PRESIDENTE.",2023-11-24 17:14:42+00:00
@fernandeznorona @XochitlGalvez Naa!! Se parece mas al PEOR PRESIDENTE QUE MEXICO HA TENIDO el idiota de @lopezobrador_ ,2023-11-24 17:12:34+00:00
@Elizabe97472369 @XochitlGalvez Recuerden que milei empezo a la baja y acabo siendo presidente electo.,2023-11-24 17:12:23+00:00
"Hay quien piensa que @XochitlGalvez no debe criticar directamente a @lopezobrador_.

Difiero. Polemizar con el Presidente es su oportunidad para presentar su caso al pueblo y, al mismo tiempo, evidenciar la gran disyuntiva de esta eleccion: eres proregimen obradorista o eres antiregimen.

Atacar solo a @Claudiashein y no a AMLO es, implicitamente, dar el visto bueno a dicho regimen --un hiperpresidencialismo militarista, demagogico y posfactual--.

Es como decir ""el regimen esta bien, solo Claudia es mala candidata"".

No. Es el regimen el que esta mal. Y el regimen es ella, si, pero fundamentalmente es el.

Esta eleccion de tres vs. una --AMLO, Claudia y @samuel_garcias vs. Xochitl-- es, en realidad, una pugna por los limites del poder presidencial; por expandirlos o controlarlos.",2023-11-24 17:05:12+00:00
@XochitlGalvez Jajajajaja y donde esta la otra presidente Chuky Tellez https://t.co/u7sUk4rIhC,2023-11-24 17:04:55+00:00
"@kenialopezr @maxcortazarl @XochitlGalvez No me hagas reir paniaguada, solo dan lastima los del pan y el pri, viva el mejor presidente de Mexico Lic Andres Manuel Lopez Obrador, y viva la proxima presidenta de Mexico Lic Claudia sheinbaum , ademas morena arrasara las  8 gobernaturas y la cd. de Mexico y todo sera morena",2023-11-24 17:02:15+00:00
"@kenialopezr @maxcortazarl @XochitlGalvez Jajaja jajaja jajaja, apoco, ni yendo a bailar a Chalma esa botarga gelatinosa corrupta se levanta, entiendan paniaguados los mexicanos ya no los quieren por corruptos , ratas y desvergonzados, dan lastima paniaguados, morena arrasara el 2024, gracias al mejor presidente de Mex.",2023-11-24 16:59:17+00:00
@fernandeznorona @XochitlGalvez Apoco el Pendejo de palacio fue a Guerrero....???? Y no fue a visitar a la gente...??? Que no es el presidente humanista...??? O tiene miedo que le reclamen por PENDEJO....??? https://t.co/F9krSu2NGw,2023-11-24 16:56:22+00:00
"@martuchi63 @XochitlGalvez Entonces va a ganar las elecciones, porque hasta donde yo recuerdo el que eras asi ya es Presidente !!!",2023-11-24 16:48:02+00:00
"@martuchi63 @XochitlGalvez ?Y se supone que estos son los argumentos que nos van a convencer de que es apta para ser presidente?

No pues por eso tenemos los resultados politicos que tenemos",2023-11-24 16:41:51+00:00
"@KalEl7612 @lopezobrador_ @XochitlGalvez Jajajajajaja el porro de este presidente ?,  porque crees que no va a los municipios de Acapulco ?, porque la gente lo odia y bien ganado que se lo tiene.  Por ahi dicen que hasta las mentadas de madre se ganan !!, jajajaja jajajajajaja",2023-11-24 16:34:29+00:00
"@SocCivilMx @XochitlGalvez https://t.co/Ypfgbkmu8p
Suben en promedio 868 followers al dia, asi llegaran al 1M en ago/24.
Pero lo mas impactante es que que dejo de tener crecer en cuanto el INE ordeno al presidente dejar de hablar de ella en Julio. La grafica muestra como cayo su crecimiento dramaticamente. https://t.co/f4CaarNtQV",2023-11-24 16:22:18+00:00
"@edgar_v77 @ozzdman333 @XochitlGalvez A que mi Edgar, tu no sabes en que mundo vives ve a tu alrededor mas de la mitad de la gente esta feliz con este nuevo @GobiernoMX  y nuestro presidente @lopezobrador_  ya veremos en el 24 si fueron 30 millones agarrate porque puede ser el doble",2023-11-24 16:20:08+00:00
@martuchi63 @XochitlGalvez Asi dona contradicciones. Nunca seras presidente nunca! https://t.co/yvSPcbA8uk,2023-11-24 16:19:37+00:00
@NachoRgz @XochitlGalvez @samuel_garcias Ese es el tema mi Querido croquetero a este presidente no le exigen NADA!!!! Ni se equivoca en nada y solo vale su verdad ESO NO ES DEMOCRACIA,2023-11-24 16:18:05+00:00
"Asi los lapsus mentales de #labotarga @XochitlGalvez , dice que, SU PADRE FUE DESOBLIGADO, BORRACHO Y GOLPEADOR y luego que LE ENSENO A TRABAJAR Y FUE PRIISTA TODA LA VIDA, dice que no TRABAJARIA CON ALITO y luego que ESTA ORGULLOSA DEL PRESIDENTE DEL PRI https://t.co/128wLd23zM",2023-11-24 16:17:54+00:00
"@XochitlGalvez Debes cambiar esa campana olvida las gelatinas, haz propuestas, mejoras en todo lo que el Presidente no haga, retalo a el, hazlo desesperar, el no puede atacarte y tu si, el te lanzo al estrellato cuando lo desesperaste, esa es tu linea, olvidate de Shamebaum te tiene que atacar",2023-11-24 16:13:07+00:00
@SocCivilMx @XochitlGalvez y mira a tu presidente @lopezobrador_ https://t.co/5yTl44YodD,2023-11-24 16:11:09+00:00
@XochitlGalvez Le doy gracias a Dios porque cuando Xochitl sea Presidente en 2024 a todos nos ira mejor a todos .. incluyendo a la gente que hoy te maldice,2023-11-24 16:10:29+00:00
"@kenialopezr @maxcortazarl @XochitlGalvez Mi querida cara de yegua mejor dicho Max llego a hacer guerra sucia jajaja No les va a funcionar, necesitan mas de 30 millones y la mayoria apoyan al presidente @lopezobrador_ jajaja #Ternuritas singan con su odio a la 4T ya casi desaparecen sus partidos!",2023-11-24 16:03:51+00:00
"#MagiaEsMagia

@XochitlGalvez 
En esta ocasion quiero expresarte mi  apoyo total e inquietudes 
En este torbellino de propaganda y competencia para tener el privilegio de ser elegida como presidente de la Republica Mexicana, los discursos que han funcionado ... https://t.co/Yp6HmuhqPU",2023-11-24 16:01:51+00:00
"@JJDiazMachuca @Viri_Rios @XochitlGalvez @SobreavisoO Y esa Qlera de @Viri_Rios que hace en ese programa?
@SobreavisoO me queda claro que tu intencion fue fastidiar a @XochitlGalvez  
Eres una kgada.
@Viri_Rios eres repugnante, por eso te da tus ""educadas"" @RicardoBSalinas por ogt y lame wevos. 
@XochitlGalvez presidente!",2023-11-24 16:01:40+00:00
@Elizabe97472369 @oso3339 @XochitlGalvez @XochitlGalvez proxima presidente de Mexico ,2023-11-24 15:58:39+00:00
"@XochitlGalvez Con Gurria y tu proyecto de nacion o sea ninguno tienes, no puedes ser presidente de la Republica mexicana, o sea no nos ofreces nada ",2023-11-24 15:50:34+00:00
"@MarkoCortes @XochitlGalvez Asi es meco, es cuativadora la EURstupida risita de la corrupta botarga.
@Claudiashein sera la primer presidente de Mexico.",2023-11-24 15:49:49+00:00
"@Sheinbaum_24 @epigmenioibarra @INEMexico @XochitlGalvez Pareciera  estar en una CANTINA jugando despues de unas copas 
Y quiere ser presidente 
Que vulgaridad",2023-11-24 15:48:49+00:00
"@Lalo5157 @Elizabe97472369 @XochitlGalvez @ClaudioXGG Viendo los resultados del prianrd en las elecciones de gobernadores, en las cuales han ganado solo 1, y viendo las encuestas y la aprobacion del presidente...  ?Que elementos lo hacen estar tan seguro de que dona botarga ganara?
Elabore su respuesta.",2023-11-24 15:48:13+00:00
"@ramirosolorio @XochitlGalvez @Carloslopezjone Sera el suyo a cambio de  lambiscon, oportunista!! Por cierto, entre las 4 personas q llevo previo pago a la conferencia del presidente para insultarlo, le reviro q ud y toda su familia vayan y chaspm, bola de crapulas, lambiscones, ojala no le den ningun hueso,arrastrado",2023-11-24 15:43:21+00:00
"@fer_sar @luisghernan @FelipeCalderon @XochitlGalvez @maxcortazarl No es persecusion es defenderse de las mentiras de #LordMontajes..
Es evidente como ataca al presidente, y quieres que se quede callado ?  Eso no seria justo.

Y asi muchos ""comunicadores"" que se dicen censurados, pero pueden mentir y decir lo que quieren. pero segun los censuran",2023-11-24 15:43:15+00:00
@SoniaUrias44044 @IvanovaPolanco @XochitlGalvez @Arturo_Serrano_ @El__Balsero @lafoca17 @VeritoChong @Mirzaroval1 @Hector_SuiJuris @ShelzyMx @CarmenM95709880 @Elprihistorico1 @MArita80203556 NO NECESITAMOS UNA VENDEDORA DE TENIS EN TIKTOK. NO TE DEJES ENGANAR POR ENCUESTAS COMPRADAS. #XOCHILT PRESIDENTE,2023-11-24 15:40:36+00:00
@XochitlGalvez Tus mentiras p3dorr@s nadie las cree tu eres una burr@ ILETRADA INPROVISADA que no tiene ideas propias ni propuestas verdaderas plagiaria y doblemente plagiaria por el discurso de Colosio padre asi que sigue sonando TU !!!! NO SERAS NUNCA PRESIDENTE de Mexico,2023-11-24 15:39:54+00:00
"@analucia_medina @SocCivilMx @CodigoMagentaMx @colosioriojas Colosio sera presidente despues de @XochitlGalvez , de lo que no estoy seguro es que sea candidato de MC ,guarden este twit",2023-11-24 15:31:30+00:00
@IvanovaPolanco @XochitlGalvez @Arturo_Serrano_ @El__Balsero @lafoca17 @VeritoChong @Mirzaroval1 @Hector_SuiJuris @ShelzyMx @CarmenM95709880 @Elprihistorico1 @MArita80203556 NO NECESITAMOS UNA VENDEDORA DE TENIS EN TIKTOK. NECESITAMOS UNA PRESIDENTE #XOCHILTVA . NO TE DEJES ENGANAR POR ENCUESTAS COMPRADAS,2023-11-24 15:31:09+00:00
"@NachoRgz @XochitlGalvez @samuel_garcias Ya deja de decir idioteces, ya el pais esta hasta la madre de tu presidente.
Observa bien las redes sociales, ya no los aguantamos...el chayote he esta haciendo mucho dano...",2023-11-24 15:22:00+00:00
"@rivapa @XochitlGalvez @lopezobrador_ @Claudiashein Ya esta! Que contraten a #RivaFake! Se sabe las mentiras al derecho y al reves! Tiene suficiente mala entrana para imaginar cualquier cosa negativa! esta la par de Sola o Arriaga! Los ""publicistas"" del narco presidente @FelipeCalderon",2023-11-24 15:10:06+00:00
"@alecomsille @josefagalvan @clausdebuen @XochitlGalvez @ClaudioXGG @A_Gurria Pues ahora si hubo megaproyectos y terminados, antes jajaja, en el tiempo neoliberal que entregaron? Una barda? Su simbolo de corrupcion? Solo numeros rojos, porque ni un alfiler, toooddooo se robaban! A que derefachos ardidos! Y a Ntro Magnifico Presidente AMLO respetelo!!!!",2023-11-24 14:57:18+00:00
"@jgnaredo @XochitlGalvez Al menos no te pierdes ningun acto de tu proximo presidente  no te deja ni dormir , pense que seguirias jorobado con el presidente de Argentina ",2023-11-24 14:56:44+00:00
"Si una periodista acusa que una candidata presidencial, en este caso @XochitlGalvez que es una esquizofrenica deberia tener el diagnostico de este trastorno, porque supongo es causal para impedir que alguien sea presidente.
Lo contrario, si es una manera bastante agresiva de violentar a una candidata, pero peor aun usar una enfermedad como manera de insulto.",2023-11-24 14:55:21+00:00
"@YoSoyADVS @XochitlGalvez Jajaja jajajajaja.  Eso ya lo dijo tu presidente, sean creativos no copien.  Y luego dicen que la calca es otra. Loser",2023-11-24 14:49:25+00:00
@monybretchaira @annaazul @JJDelga12323133 @XochitlGalvez Y si eso es la realidad porque solapan que su presidente no los meta al bote.?? Exijanle eso en lugar de aplaudirle sus pendejadas. No sean doble moral..,2023-11-24 14:47:52+00:00
"@JesusMartinMx @XochitlGalvez @Xochitl2024 @lopezobrador_ Que chistoso,  las tarjetas del bienestar,  compran tamales ,atole, medicamentos, y diversion .

A falta de propuestas, recurre a la imagen del presidente; esa no es genialidad, es desesperacion.",2023-11-24 14:46:52+00:00
