content,fecha_publicacion
"@samuel_garcias @chavacanamayor Ah caray,  crees que te funciona la misma formula para presidente? ( o sea que se gane por tu esposa, por eso la llevas). Xq la manera de ser ( mentiroso y con tu mundolandia) ya lo tienes esa misma que el senor de la silla jajaja",2023-11-22 19:06:00+00:00
"Los vientos naranjas no contaminan 
@chavacanamayor
.
.
El precandidato unico a Presidente. Mensaje dirigido a militantes y simpatizantes de Movimiento Ciudadano. https://t.co/2au9GjxbkU",2023-11-22 19:01:18+00:00
@benitoparra @lopezobrador_ @samuel_garcias @Claudiashein y su tonito tratando de emular al presidente,2023-11-22 18:57:22+00:00
".@samuel_garcias no respeta la Constitucion de #NuevoLeon y asi busca ser presidente de #Mexico. No hay nada NUEVO con el, es un viejo politico en cuerpo de treintanero. 
Autoritarismo puro!",2023-11-22 18:52:25+00:00
"Titular de Seguridad de NL confirma que usaran a Fuerza Civil y haran todo lo necesario para que Navarro sea Interino, por orden de Juez de Reynosa. https://t.co/1Nn2nk6uWG",2023-11-22 17:02:58+00:00
@samuel_garcias @chavacanamayor No puedo creer que se publiciten como un logro o como un plus el tener un Tesla pudiendo hablar de cosas importantes de como llevar al pais o las propuestas si llegas a presidente,2023-11-22 18:45:21+00:00
"@ryo_hermoso @milanamora Todos sabemos que @samuel_garcias
NO tiene ni la mas minima oportunidad de ser presidente, solo es otra farsa de Lopez para dividir el voto",2023-11-22 18:44:54+00:00
"@samuel_garcias @chavacanamayor Este wey de Samuel vive en su pinche mundo de fantasia donde si se va a convertir en presidente pero la realidad es que nadie va a votar por el, no apoya a la gente y se gasta millones en publicidad",2023-11-22 18:43:34+00:00
"@samuel_garcias @chavacanamayor A ver explica esto, no debes de ser presidente si no hiciste bien en tu estado https://t.co/fZbuSwKFgl",2023-11-22 18:41:49+00:00
@santiago4kd @samuel_garcias @IndiraKempis Tiene de nuevo que sabe como negociar para traer inversion es educado en materia de politica puesto fue diputado y senador de la republica que va a ser el primer presidente mas joven que sus propuestas son visionarias no tercermundistas como otras y que la gente no desea mentiras,2023-11-22 18:37:31+00:00
@NachoRgz @m_ebrard @samuel_garcias El sabe que el presidente lo sacara de apuros cuano no sepa resolver nada los problemas de monterrey,2023-11-22 18:35:41+00:00
"@samuel_garcias @chavacanamayor Ya deja de estar haciendo propaganda tan chafa, parece que no puedes sin tu mujer. Necesitamos un presidente, no un payaso.",2023-11-22 18:23:24+00:00
"Lo Nuevo son las energias verdes y limpias. A eso debe apostarle el Nuevo Mexico. ?O no @chavacanamayor? 
.
.
.
.
El precandidato unico a presidente. Mensaje dirigido a militantes y simpatizantes de Movimiento Ciudadano. https://t.co/DCoAoUwdME",2023-11-22 18:10:06+00:00
"El presidente nacional de @PartidoMorenaMx, @mario_delgado, aseguro que el precandidato presidencial de @MovCiudadanoMX, @samuel_garcias, representa la vieja politica y lo califico como ""un joven viejo, politico manoso"". https://t.co/2KEGGDMPWK",2023-11-22 18:07:05+00:00
"@samuel_garcias Quiero un meme de presidente, mi voto chilango es suyo https://t.co/HSSOUWkkbJ",2023-11-22 18:01:06+00:00
"Lo paradojico es que @samuel_garcias tiene bien claro que no sera presidente y que su postulacion solo quitara votos a la ""oposicion"". 

No parece importarle que la 4T acabe con Mexico, incluido NL.

Resulto ser un politico de poca monta y un mexicano de quinta.

Quedara en el basurero de la historia. Alla el.",2023-11-22 17:59:39+00:00
"@RicardoBSalinas @EnriqueAlfaroR @DanteDelgado @samuel_garcias Hace poco el presidente era ""tu amigo"" 

Estas jodido, eres pobre y mal nacido....
....ah, y miserable..

CHINGUEN a su madre los dos... https://t.co/oaYLyFBiyp",2023-11-22 17:58:42+00:00
"@samuel_garcias 

Otro ambicioso de poder, cometio un grave error al pensar que podra volver a ser gobernador una vez que termine su sueno guajiro de ser presidente. 

Lo cierto es, que en una de esas termina en la carcel. 

Los prianistas haran hasta lo imposible para reventarlo",2023-11-22 17:52:39+00:00
"@AlvarezMaynez @samuel_garcias @chavacanamayor ?Lo nuevo?, jajajajaja... Se ve que no conoces a mi Presidente que conoce el pais como nadie. A ver si no se les ensucian sus ridiculos tenis fosforescentes ahora que andan en el terreno. Igual que Anaya, a ver cuanto aguantan, simuladores",2023-11-22 17:50:30+00:00
"@samuel_garcias @chavacanamayor Pinche chamaco come mocos nalgas miradas.
Suenas ser presidente y nunca lo seras.
Aprende a limpiarte el cvl0 primero",2023-11-22 17:50:21+00:00
"@samuel_garcias @chavacanamayor Chale!!!... ... Que Farol y Charlatan que es usted, don samuel. Que pesar tan solo imaginarlo de Presidente. No. No. No. ...",2023-11-22 17:37:44+00:00
"Aguas con @GlenVZambrano el aplaudidor del traidor, vendido e ingenuo @samuel_garcias que cree que puede llegar a ser presidente de la Republica, pero que en realidad solo quiere dividir el voto de la oposicion.
El miserable @lopezobrador_ lo tiene bien agarrado de los  https://t.co/ctSLSlLfOq",2023-11-22 17:36:21+00:00
"@samuel_garcias @chavacanamayor Y entre tus propuestas o lo NUEVO que dices tener, estan este tipos de memes. No pues ya tienes mi voto no tendremos un buen presidente pero si un gran comediante.",2023-11-22 17:35:08+00:00
"@vhmichel Interesante seria hablar de su trabajo como Gobernador,

Ella es el gancho @samuel_garcias ha sido pesimo negociador, ha peleado con empresarios, el Congreso, el poder judicial y lo que se acumule 

Como puede aspirar a ser presidente si solo quiere imponer su capricho ?",2023-11-22 17:29:23+00:00
"@GlodeJo07 @lilbastard_13 @YoSoyADVS @samuel_garcias @chavacanamayor Si cachas que pudiese suceder que Xochitl mande todos los recursos a Chiapas y solo nos voltee a ver para sacarnos $
Yo mejor un presidente Regio que primero nos favorezca con inversion y ya luego hay mas para ayudar al sur a levantarse",2023-11-22 17:12:23+00:00
"@AlvarezMaynez @samuel_garcias En serio te quejas? Todos violan la ley que no sirve para nada, desde el presidente en las mananeras",2023-11-22 17:11:52+00:00
"@samuel_garcias @chavacanamayor Eres una basura jajajaja sa mmada p1nche sin palabra, otra caricatura barata quieren ser presidente jajajaja https://t.co/t9HRtUR2dy",2023-11-22 17:08:57+00:00
@samuel_garcias el pequeno dictador de nuevo leon...... aguas con quien eligen de presidente....,2023-11-22 17:06:47+00:00
"El secretario de seguridad, Gerardo Palacios Pamanes, confirmo que Fuerza Civil actuaria para defender el derecho de Javier Navarro para hacerse cargo del despacho de la gubernatura de Nuevo Leon.

#INFO7 #NuevoLeon #FuerzaCivil #Gobernador 

https://t.co/Wk9umsamuA",2023-11-22 16:27:12+00:00
@angelcharlsmty @colosioriojas @samuel_garcias acaso habran celos porque uno si se postulo para presidente y el otro quizo pero no pudo...,2023-11-22 16:42:31+00:00
Como gober de #NuevoLeon @samuel_garcias nunca presento formalmente a Gobierno Federal propuesta pa cambiar pacto fiscal . Menos lo hara como presidente. Prometio darlo todo por #federalismo y no cumplio y no cumplira. Hizo mas @EnriqueAlfaroR con su consulta en #Jalisco,2023-11-22 16:40:26+00:00
"#Coahuila I Desde #Saltillo: tras 45 anos, yo cambiaria el pacto fiscal, afirma Samuel Garcia

https://t.co/R6kfcqtsHJ https://t.co/95zDhLin9Q",2023-11-22 14:40:00+00:00
"@Elizabe97472369 @samuel_garcias No, xq no vivo en NL. Pero tampoco lo quiero de presidente.",2023-11-22 16:33:22+00:00
"Este cabron es algo increible no tengo palabras!!!
Mexico y muchos paises de latinoamerica necesitan a un presidente como BUKELE!!!
(Quisiera haber comprado Bitcoin cuando tu compraste Bukele )
@samuel_garcias apuntale bien ",2023-11-22 16:25:58+00:00
"Crime &amp; the Economy.

El Crimen y la Economia. https://t.co/vZ8cF2sVPz",2023-11-21 20:11:37+00:00
"@samuel_garcias @chavacanamayor Me morire dos veces y volvere a nacer no pisaras  el Palacios nacional como presidente.

Guarden este comentario.",2023-11-22 16:11:32+00:00
"Bueno bueno, hagamos esto serio una vez mas.
?Por cual candidato votarias si hoy fuera la eleccion para presidente de la republica para el periodo 2024-2030?

@XochitlGalvez 
@Claudiashein 
@samuel_garcias",2023-11-22 16:10:24+00:00
"@chadsantos @porktendencia @samuel_garcias duda, ?hemos tenido un presidente que no ha sido un meme?",2023-11-22 16:02:29+00:00
"La ambicion de @samuel_garcias le gano a su patriotismo.
Su participacion en esta eleccion solo aporta al triunfo de @Claudiashein lo que significa muchas cosas negativas para Mexico.
No habia que precipitarse, el podia ser presidente en el 30 sin mayores tramites.",2023-11-22 16:01:14+00:00
"@3Fatima @samuel_garcias @chavacanamayor Es que ninguno de los candidatos es Lopez Obrador, ninguno ha recorrido el pais completo, y para ser honesta, todos tienen virtudes y grandes carencias tambien. En lo personal, no me emociona ninguno para presidente Asi que, igual que otros sexenios, hay que escoger al menos peor",2023-11-22 15:52:24+00:00
@samuel_garcias El garbage patch traiciona a Nuevo Leon y quiere ser presidente... no mms,2023-11-22 15:48:09+00:00
"@porktendencia Quiero un meme de presidente, mi voto es suyo @samuel_garcias https://t.co/zvL234EFqq",2023-11-22 15:43:06+00:00
"@samuel_garcias @chavacanamayor El lujo por delante. Ese es un presidente que dice amar al pueblo como dice el YSQ? 

Aaaa pero si eres SAMLOEL GARCIA",2023-11-22 15:40:51+00:00
"@irmoralesl @El_Universal_Mx El presidente lo sabe y es por eso que lanzo a Samuel @samuel_garcias como su segundo candidato con la intencion de restarle votos a la oposicion. 
#EsquirolGarcia https://t.co/4NLfTLG689",2023-11-22 15:18:38+00:00
"@samuel_garcias Si a la propuesta de un  Tren de Fashion Drive a San Antonio ,  presidente presidente https://t.co/dtpjmFy4uy",2023-11-22 15:15:09+00:00
"@samuel_garcias @mario_delgado Lopez obrador puso a dos candidatos,  el imbecil de @m_ebrard pudo ser el proximo presidente de Mexico. Pero no quiso, prefirio ser complice de estos inutiles. Mientras el viva bien.
Esto hace que sean 2 candidatos de morena vs uno del Prian.",2023-11-22 15:14:50+00:00
"Es tiempo de ir por lo NUEVO, con una vision a futuro que haga posible lo que muchos dicen que es imposible. !Vamos por un MEXICO NUEVO!  
.
.
.
El precandidato unico a presidente. Mensaje dirigido a militantes y simpatizantes de Movimiento Ciudadano. https://t.co/jQo9wTbbY2",2023-11-22 15:00:25+00:00
@GlodeJo07 @samuel_garcias @chavacanamayor Que mamad4 es esa de candidato unico presidente??,2023-11-22 14:58:45+00:00
"@samuel_garcias @chavacanamayor Y en verdad Samuel cree que sera presidente?
Que ingenuo!",2023-11-22 14:52:21+00:00
"@laslolouss @juancorreamx @RicardoBSalinas @EnriqueAlfaroR @DanteDelgado @samuel_garcias Todos estan manchados camarada
XOCHILT EL PRESIDENTE LE SACO SUS TRAPITOS ",2023-11-22 14:43:57+00:00
"@ErnestoGuerra_ El actual presidente tuvo la fortuna de poder ocultar su atrofia mental como candidato.
La atrofia mental de @samuel_garcias es evidente desde ya.
Cerramos filas para evitar otro gobierno de orates.
#NiUnVotoASaMuelon",2023-11-22 14:26:08+00:00
"@samuel_garcias @chavacanamayor #MingitorioFace ....... Que baja puso la tranca el pg, despues de que ese ignorante es presidente ya cualquier AbortoPgiano quiere llegar a robar. #FuckSamuel",2023-11-22 14:21:50+00:00
@marcos_llamas @alvaro_delgado @Claudiashein @XochitlGalvez @samuel_garcias @Mitofsky365 Y en las urnas es donde se los demostramos. AMLO es el presidente mas VOTADO y Sheinbaun sera la primer presidenta y ganara por mucho. Van a perder en 2024 ,2023-11-22 14:15:09+00:00
@AlvarezMaynez @samuel_garcias @alitomorenoc @MarkoCortes @metis12 @CarlosLoret @MovCiudadanoMX @JZavalaGt @azucenau @AristeguiOnline @royfid @SomosLJA @AlessandraRdlv @goliveros Solo un https://t.co/4hfLDxzoMo como tu piensa que un https://t.co/4hfLDxzoMo como Samuel pueda ser presidente.,2023-11-22 14:12:16+00:00
"@AlvarezMaynez @samuel_garcias @chavacanamayor Ni un voto a MC solo por tener como presidente de ese partido a Dante Delgado que en su venas corre sangre del viejo PRI aunque lo nieguen.

Conozco a ese pelon desde que fue gobernador de Veracruz todo un hijo de puta como todos los miembros del partido incluyendo a Maynez",2023-11-22 13:59:47+00:00
"@PMigoya @samuel_garcias O sea quieres un  como presidente. Otro mentiroso, mal administrador, populista. 
Ya entendi te fuiste con Dante un dinosaurio Priista que como no tiene lo necesario de lanzarse el, por la cola que le pisen, puso a esta persona.",2023-11-22 13:54:44+00:00
@jesi_ortega @DiegoKido @Rodo2022_ @MovCiudadanoMX @MovCiudadanoMor Vamos con todo presidente @samuel_garcias  y Gobernadora de Morelos @jesi_ortega  y la  esto ya empezo ,2023-11-22 13:47:59+00:00
"@acastilloDC @Claudiashein @XochitlGalvez @samuel_garcias Creo que ninguno se atreveria a contestar.
?Por lo tanto, crees que alguno de ellos merece ser presidente de Mexico?",2023-11-22 13:41:20+00:00
"@samuel_garcias @chavacanamayor Y aqui va otro  para Presidente, siguiendo los pasos del Bronco, personaje al que critico por hacer lo mismo que ahora hace, @samuel_garcias das pena.",2023-11-22 13:26:47+00:00
@DanteDelgado @samuel_garcias @MovCiudadanoMX NO CUMPLIO CON NUEVO LEON Y QUIERE SER PRESIDENTE JA JA JA MENTIROSO PAYASO TIKTOKERO,2023-11-22 13:02:03+00:00
"!Nuevos dias! !Vamos a recorrer Mexico en el carro del FUTURO! @chavacanamayor 
.
.
El precandidato unico a Presidente. Mensaje dirigido a militantes y simpatizantes de Movimiento Ciudadano. https://t.co/SXaQNd0ZDp",2023-11-22 13:00:06+00:00
"@samuel_garcias @chavacanamayor No necesitamos otro narcisista de Presidente, gracias.",2023-11-22 11:57:38+00:00
@samuel_garcias @chavacanamayor Cuando seas presidente todos tendremos uno mi papi chulo,2023-11-22 11:21:03+00:00
"Quiere ser presidente y ampara a toda la familia, incluida la familia politica? @samuel_garcias EL QUE NADA DEBE NADA TEME, que no?",2023-11-22 10:48:28+00:00
@AlvarezMaynez Y entonces porque toda la parentela andan amparados? No hace sentido tu comentario. https://t.co/Y3NJj8lJqU,2023-11-22 01:07:56+00:00
"Por todo esto y porque no me gustaria que me represente como presidente un tik toker, YO NO APOYO A @samuel_garcias FUERA @MovCiudadanoMX ! Mexico merece algo mas que los berrinches de un infante con doctorado sin capacidad de r@zonamiento!",2023-11-22 10:27:04+00:00
"Para todos aquellos que creen que Samuel Garcia es ""una mejor opcion"", dejenme les cuento mi experiencia como neolonesa y como regia.
Si bien hemos tenido impresentables como gobernantes, nunca habia visto a Nuevo Leon en tan deplorable situacion.
1. Retraso en pago de nomina a trabajadores del Estado: JAMAS en la vida habia sucedido, ni siquiera con Rodrigo Medina y eso ya es decir mucho.
2. Inseguridad: se vive PEOR que en las epocas de Felipe Calderon, TODOS los dias sin excepcion hay muertos, balaceras, secuestros, ya se hizo comun el que dejen desmembrados en diversos puntos del Estado.
?Y Samuel Garcia? Bien gracias, viajando a USA,  China y ahora se candidato a la presidencia.",2023-11-21 19:30:23+00:00
@samuel_garcias Tu vas a ser el proximo presidente,2023-11-22 10:25:09+00:00
"Cuando tu historia te alcanza. 

Los origenes de la fortuna de @samuel_garcias 

!Increible que este personaje pretenda ser Presidente de Mexico!

Todo Mexico debe conocer quien es @samuel_garcias #NuevoLeon #Mexico https://t.co/ZrGfo231jR",2023-11-22 07:52:41+00:00
"@AlfredoLopPce @samuel_garcias Sin duda, solo agregaria a Samuel por el factor uga uga, yo no querer mujer presidente, yo querer machito norteno",2023-11-22 07:39:43+00:00
@DanteDelgado @samuel_garcias @MovCiudadanoMX @AlvarezMaynez @ClementeCH Samuel para presidente o para ayudar a Morena? Mms es muy obvio https://t.co/5ufc6Y3fgc,2023-11-22 07:21:59+00:00
@RicardoBSalinas @EnriqueAlfaroR @DanteDelgado @samuel_garcias Jaja asi que tu estas detras de la candidatura de ese caguengue que nunca sera presidente,2023-11-22 07:17:45+00:00
@AlvarezMaynez @samuel_garcias @chavacanamayor LO BUENO QUE PARA MI NO HAY IMPOSIBLES Y PRIMERO DIOS SAMUEL GARCIA SERA RL NUEVO PRESIDENTE DE NUESTRO AMADO PAIS MEXICO  WOW!,2023-11-22 06:59:11+00:00
"@NachoRgz @m_ebrard @samuel_garcias Recuerden que este estupidillo de @samuel_garcias  cree que por estar en Samuelandia, la imaginacion vuela y todo inventa. Jajajaja... pobre, en serio cree que puede ser presidente??",2023-11-22 06:54:41+00:00
